0,"Baedhi hundaeigendur og their sem ekki eru mikidh fyrir hunda graedha a thessari hugmynd Svaedhidh er ekki nytt i neitt annadh eins og er Frabaert fyrir hundana adh geta hlaupidh lausir og fengidh felagsskap annarra hunda thvi langt er fra Vesturbaenum i naesta svaedhi thar sem haegt er adh sleppa hundum lausum Dregur ur likum a thvi adh folk freistist til adh sleppa hundum thar sem thadh er i raun ekki leyfilegt ef thadh hefur til thess gott svaedhi innan hverfis sins"
0,"Thadh er mikill hradhi og mikil umferdh thadh tharf adh stodhva tha bila sem keyra her um og thenja hljodhkutslausa bila a ollum timum solarhrings"
0,"thegar kemur graent ljos a gatnamotunum vidh Kringlumyrabraut tha thurfa allir adh stoppa vidh thessi gangbrautaljos thadh vaeri haegt adh leysa mikinn umferdharhnut a thessu svaedhi medh thvi adh fjarlaegja thessi ljos thadh mikill gjaldeyrir myndi sparast a ari i eldsneystissparnadhi ef thadh vaeru ekki fleiri hundrudh bilar stoppandi tharna a dag Thadh thyrfti ekki endilega adh gera stokk gangandi vegfarendur geta einfaldlega labbadh nidhur adh naestu gatnamotum sem eru ekki langt fra og faridh thar yfir gotuna"
1,"Faghopur umhverfis og skipulagssvidhs hefur skodhadh thessa hugmynd og telur hana ekki taeka i kosningu um Betri hverfi af tveimur astaedhum Hugmyndin sprengir fjarhagsrammann og er thar adh auki ekki inni a skipulagi Hopurinn maelist til adh vidh endanlega uppstillingu hugmynda til kosningar verdhi thessari hugmynd visadh inn i umraedhu um vaentanlegt hverfisskipulag"
1,"Thu kemur ekki medh neina hugmynd/lausn ert bara adh kvarta"
1,"Thetta er godh hugmynd og a hiklaust erindi inn i menntakerfi Forritunarkennsla er mjog mikilvaeg en veit ekki hvort thetta eigi heima inni i thessari umraedhu um betri hverfi thar sem meira er veridh adh huga adh vidhhaldi edha gera eitthvadh nytt framkvaemdalega i Breidhholti"
0,"Thadh eru mikil bilastaedhavandamal i Bakkaseli og thess vegna er gott adh nota onytan vollin i bilastaedhi"
1,"Folk a bara adh ganga betur um og svo a bara adh kaera sodhana Sektir vidh sodhaskap eiga adh vera haar thannig adh folk hugsi sig um adhur enn thadh hendir rusli Thadh er alveg stor furdhulegt adh thadh thurfi adh vera nokkur taeki a morgnana i midhborgini til adh taka til eftir sodha naeturnir a kostnadh okkar skattgreidhenda Ein adhferdhinn gaeti veridh adh handtaka sodhana og lata tha taka til i midhborgini eftir naeturskemmtunnina aetli mest sjarminn faeri tha ekki af theim"
1,"Veit ekki betur en adh thetta svaedhi tilheyri SR Skautafelagi Reykjavikur Allar breytingar og nyting a svaedhinu er til hins betra En verdhur adh gerast i samradhi vidh SR Veit adh thau eru adh reyna adh fa adh byggja annadh svell vestan megin vidh nuverandi holl"
1,"thyrfti tha adh vera plastgrind edha net vafinn naelonthradhur eins og i netum thadh loftar vel um hann"
0,"Thetta mundi virkja svaedhidh miklu meira og tengja saman born og foreldra i hverfinu sem eru medh born i t d Thrott"
0,"Thessi gatnarmot eru mikil umferdharstifla og verdha enntha verri a haannatima Eg legg til adh profun a thvi adh loka innakstri af miklubraut inn a langahlidh en leyfa t d akstri af longuhlidh inn a miklubraut til haegri svo adh thadh thurfi ekki adh nota umferdharljos a thessum gatnarmotum Prufan gaeti veridh 3 manudhi og athugadh hvernig stadhan vaeri eftir thadh Thadh eru margar leidhir inn i thessi hverfi annarsstadhar fra en hvernig umferdhin mun throast er erfitt adh segja nema profa Eitt er ljost adh stiflan mun losna"
0,"Utrymum gangandi vegfarendum svo their seu ekki adh pirra akandi folk a leidhinni i skolan sem var nu i skolann i minni sveit"
0,"Thadh ber adh fagna deiliskipulagshugmyndum sem gera radh fyrir adh fleira folk geti buidh i Vesturbaenum en thadh er oskynsamlegt adh fjolga svo mikidh a svo litlum bletti Naer vaeri adh fylla upp i thau got og thau fjolmorgu lausu byggingarsvaedhi sem eru allt i kring"
0,"Thadh er ekki nog adh stjornvold marki ser stefnu um adh efla hjolreidhar og gongu sem fararmata thadh tharf adh fylgja henni eftir a ollum svidhum og svona embaetti gaeti gengt thvi hlutverki Thetta er nefnilega ekki bara samgongumal Allt heilbrigdhiskerfidh hefur avinning af baettri lydhheilsu ef fleiri kjosa adh hjola Allir hafa hag af umhverfisahrifum thess ef folk velur fararmata sem menga minna og s frv Eitt daemi er Harpa thar sem folk er ekki velkomidh a hjolum thvert a stefnu stjornvalda sem fjarmagna tho"
1,"Flestum sem hafa kynnt ser deiliskipulag lodharinnar vidh Baronsstig finnst thessar risabyggingar engan vegin passa i thetta umhverfi Thegar allt er fullbyggt mun byggingarmagnidh a svaedhinu nema sem svarar 10 Borgarspitolum 300 000 ferm I deiliskipulaginu er algjorlega sneitt hja thvi adh taka afstodhu til adhlogunnar adh umhverfinu sem tho er logbodhidh og hvadha ahrif thessi aukna starfsemi mun hafa a gaedhi ibudharhverfanna i kring um spitalann"
0,"Thegar nedhsti hluti gangstigs Bankastraetis var lagadhur kom brunnurinn i ljos Hann ma gjarnan sjast eins og sa i Adhalstraeti serstaklega eftir adh Vatnsberinn kom heim"
0,"Eg elska adh draga folk ut ur husi fa thadh til adh dansa og fylgjast medh umhverfi sinu Eg tok thatt i samkeppni um utilistaverk a vegum syningar sem Sumarhusidh og gardhurinn helt i Fifunni aridh 2007 Eg vann frumlegustu hugmyndina og mig hefur langadh til thess adh framkvaema hana en hun er baedhi odyr og einfold Mig langar adh setja nokkur ljosabox a botn Reykjavikurtjarnar medh myndum af raudhum rosum Thegar vatnidh frys a veturna tha gaeti folk dansadh a rosum"
1,"Er su stemning sem her er veridh adh maela medh th e mismunandi gjaldskra eftir thjodherni thadh sem vidh Islendingar viljum adh maeti okkur thegar vidh ferdhumst ut fyrir landssteinana? Fyrir mina parta tha tel eg svo ekki vera og vona adh vidh tokum ekki upp a einhverju svona Ef menn vilja ekki nidhurgreidha thjonustu a bordh vidh sundlaugar tha thurfa barasta allir adh borga fullt verdh ekki bara sumir"
0,"Thadh er oft maelt medh thvi adh kaela ithrottameidhsli og onnur eimsli Isbadh dregur einni ur vodhvabolgu og eykur endurheimt eftir aefingar Mer finnst adh almenningur eigi adh hafa greidhan adhgang adh isbadhi og thadh er kjorinn stadhur adh hafa isbadh i sundlaug"
1,"Hugmyndin aetti adh faerast inn a Betra Reykjavik thar sem fjarhagsrammin er oskilgreindur En bru edha gong lengir leidh og orkueydhslu gangandi verulega Undirgong verdha oftast ovistleg Ef aetti adh gera mannvirki mundi eg frekar segja Hringbraut i stokk undir Sudhurgotu og mogulega alla leidh adh Njardhargotu Laekkun hradha a yfirbordhi og gefa thadh aftur til gangandi hjolandi asamt haegfara bila Smaekka hringtorgidh edha breyta i venjulegt borgargatnamot En kannski er nog bara adh laekka hradhan i 30"
1,"Thadh er ekki haegt adh haekka laun eftir hentisemi Nuv frit mark er 135th sja bit ly/15RRgkn Slaemt fyrir einstaedha modhur medh 2 born en sleppur fyrir barnlausa Maetti haekka Thadh er nu thegar vinnuletjandi adh vera vidh fritekjumork og yrdhi enntha frekar vinnuletjandi ef fyrsta skattthrep yrdhi haekkadh Betra vaeri adh laekka virdhisaukaskatt kaupmattur > tekjur Virdhisaukask er regressive Edha leggja n personuafsl frekar hafa thr skipt tryggingagj Fyrirt borga f adh greidha laun undir framfaersluvidhmidhum"
1,"thadh vaeri audhvitadh gaman adh hafa ylstrond en eg held adh thetta svaedhi se fridhadh og thadh se merkilegt natturuverndarsvaedhi en audhvitadh lika utivistarsvaedhi Tharna i fjorunni eru hopar fugla sem lifa a aeti sem their finna og tharna rett hja er sker thar sem jafnan sitja a thrir til sjo selir Ylstrond mun breyta ollu lifriki tharna baedhi a landi og i sjo og thetta verdhur ekki sama natturuparadisin"
0,"Eg er nokkudh viss um adh fleiri myndu nyta ser straeto ef thadh vaeri nu svo gott adh thadh lidhu ekki nema 15 min milli ferdha i stadh 30 min"
0,"Thadh er naegilegt plass a thessum reit og vaeri gaman adh geta nytt hann i eitthvadh annadh en bara geymslu fyrir byggingaefni fyrir gangstett i Borgartuni"
1,"Thadh skortir a samstarf sveitarfelaga a hofudhborgarsvaedhinu i thessu sem morgum odhrum efnum Til hagraedhingar og kostnadharlaekkunar maetti skapa staerra hundagerdhi a einum stadh midhsvaedhis i stadh thess adh vera medh morg slik"
0,"Mikilvaegt adh allir seu anaegdhir medh utivistarsvaedhin i hverfinu sinu og oryggi se til stadhar"
0,"A undanfornum arum hefur miklu fe veridh eytt i svokalladha fegrun gatna Thetta atak hefur einkum einkennst af nyjum hellulognum nyrri gotulysingu og fleira Sem daemi ma nefna Laugaveg Austurstraeti og Skolavordhustig Thvi midhur eru thessar gotur thaktar tyggjoklessum sem eru vidha meira aberandi en gangstettin sjalf Auk thess eru margir hnallar og ljosastaurar skakkir og slitnir Thadh er til litils adh fegra borgarumhverfidh ef thvi er ekki haldidh vidh"
1,"Eg er 13 ara stelpa og eg og fjolskyldan min egum hund Hundinum minum finnst mjog! gaman adh leika ser medh bolta og sundlaugartunidh er tilvalinn stadhur til adh leyfa honum adh hlaupa sma Ef eg get ekki keyrt upp a Geirsnef ne tekidh hundinn medh i straeto hvert get eg annadh faridh og sleppt honum lausum en a sundlaugartuninu? Eg veit um marga adhra krakka a minum aldri sem fara thangadh hvert annadh egum vidh adh fara ef ekki ma fara thangadh"
0,"Fint vaeri adh fa hradhann i 40km/klst Einnig er abotavant adh fa spegla fyrir nokkrar af innakstursgotunum t d Grettisgotu inn a Snorrabraut Madhur mjakar bilnum inn og skyndilega birtist straetisvagn a fullri ferdh fyrir framan nefidh Ekki vaeri vitlaust adh breyta eitthverjum gatnamotanna i hringtorg medh theirri hradhaminnkun sem thvi fylgir og aukna oryggi hlidhagatna Einnig til adh snua vidh thvi thadh tharf adh gera oft a Snorrabrautinni"
0,"Veturinn 2010 var gardhurinn sem vidh kollum gamli gaesluvollurinn rolo sem stendur vidh Vesturberg allur tekinn i gegn virkilega velheppnudh framkvaemd og hlotidh mikidh lof fyrir En eftir stendur husidh sjalft sem er i fullri notkun undir daggaeslu Thadh er ordhidh virkilega ljott adh sja malning flognudh og krossvidhsplotur farnar adh losna Thadh tharf ekki miklar framkvaemdir adh leggja ut i til adh thadh verdhi gardhinum til soma en i dag er thadh mikidh lyti Vil sja friskadh upp a thadh"
1,"Battavellir eru agaetir thegar their eru ekki alveg ofan i lodhum hja folki Eg man ekki eftir neinum battavelli sem er eins nalaegt lodhamorkum og thessi yrdhi Reglan virdhist thvi vera su adh gera ekki slika velli nalaegt lodhamorkum thar sem theim fylgir onaedhi og havadhi serstaklega a kvoldin thegar their eru upplystir og fullordhidh folk er adh leika ser a theim Thvi gengur ekki setja thennan voll nidhur a thessum stadh hann er alltof nalaegt lodhamorkum husanna vidh hlidhina Eg er thvi a moti vellinum a thessum stadh"
1,"Og einnig tha faerirdhu umferdhinni bara a Longuhlidhina og Flokagotu thar sem eflaust fleiri koma gangandi i Kambratun en yfir Raudhararstiginn"
0,"Her er svaedhi sem ma nyta i tharfari hluti en hundaskit Tharna maetti t d raekta eitthvadh th e Mela og Grandaskoli gaetu deilt thessu plassi Tharna maetti lika setja utisvidh thar sem skemmtilegir vidhburdhir gaetu faridh fram Jafnvel adh gera sma vetrarsvaedhi thar sem adh thetta er einn af faum stodhum thar sem bornin okkar i Vesturbaenum geta rennt ser a thotum Thetta ma nyta betur"
1,"Hver styrir thessari leigu? Er thadh leigumarkadhurinn? Ef svo er tha er bara adh bidhja hann um adh vinsamlegast laekka verdhidh"
0,"Eg vil geta validh thadh hvort adh eg greidhi sorphirdhugjold til borgarinnar th e Sorpu bs og adh their sjai tha um sorphirdhuna hja mer edha hvort eg kaupi thessa thjonustu fra odhrum adhila Sorpa vinnur ekki jafn mikla endurvinnslu og hin fyrirtaekin og thvi finnst mer thadh eiga adh vera mitt val hvort adh eg vilji meiri endurvinnslu i sorpi edha ekki Auk thess sem thetta gaeti laekkadh sorphirdhugjold hja mer til muna"
0,"Heitir pottar geta valdidh yfirlidhi og thvi gott adh tylla ser ef svini gerir vart vidh sig a leidh i buningsklefa Bekkirnir sem eru vidh vegginn aftan vidh pottana eru of langt i burtu til adh hjalpa theim sem eru medh haan blodhthrysting og puls eftir setu i heitapottinum"
0,"Hlemmarnir 4 sem settir hafa veridh a gotuna til hradhahindrunar eru truflandi fyrir umferdh og afskaplega othaegilegir adh aka yfir a m k a litlum bilum Tha skapa their haettu thar sem flestir bilstjorar reyna adh aka a milli hlemmanna og aka thannig a midhri tveggja akreina gotu Hlemmarnir valda ollum okumonnum og farthegum othaegindum en hafa vaentanlega veridh settir a gotuna til adh draga ur hradha theirra sem aka of hratt Betra vaeri adh snua ser adh theim okumonnum sem aka of hratt t d medh hradhamyndavelum"
1,"eg las og skilst adh roking gegn thvi adh merkja gangbrautir a morgum stodhum se su adh folk verdhur of sjalfsoruggt a gangbrautum og treystir adh bilar stoppi sem their gera svo ekki alltaf thvi se stefnan adh faekka gangbrautum"
0,"Of har kanntur vidh innkeyrslu a fjolbylishusum nr 34 36 og 38 hefur lengi veridh til vandraedha thvi adh thadh er virkilega erfitt adh keyra bifreidhum inna bilastaedhin utaf thessum of haa kannti thadh tharf naudhsynlega adh taka thennan kannt i burtu A veturna hefur folk jafnvel skemmt bifreidhar sinar utaf thessum of haa kannti vidh innkeyrsluna thannig adh endilega laga thetta eins fljott og haegt er Bestu kvedhjur Stg 34 36 og 38"
0,"Skiltin maetti utfaera eins og umferdharskiltin t d leidh 2 Kringlan 2 km vidh bruna yfir Kringlumyrarbraut Edha t d vegalengdin adh Grottu fra Gomlu hofninni einnig maetti baeta vidh merkinu ahugaverdhur stadhur"
1,"Hvadh medh folk sem fer ekki oft i sundlaugar? Mer finnst fint adh fara stundum i sundlaugar i odhrum sveitafelogum en myndi aldrei gera thadh ef thadh kostadhi 1000 kronur fyrir hvern einstakling! Thadh er fullt af islenskum ferdhamonnum sem fara i sund i Reykjavik en myndi ekki gera thadh ef their thyrftu adh kaupa kort edha midhaspjald til thess"
1,"Thetta er nu alger vitleysa adh fara adh breyta Reykjavikurflugvelli i einhvern almenningsgardh edha eitthvadh Hvadh a tha adh verdha um Reykjavikurflugvoll? Hvar aetti hann tha adh vera? Flugvollurinn er adh minu mati nyttur til hins ytrasta og thvi er engin astaedha til adh breyta honum i einhvern almenningsgardh Thadh thyrfti tha adh rifa nidhur flugvallarbygginguna oll flugskyli flugvollinn sjalfan thadh thyrfti adh byggja nyjan flugvoll nyja flugstodh og ny flugskyli"
1,"thadh eru ibuarnir sjalfir sem eru adh keyra thessar gotur til adh komast til og fra heimilum sinum Mikidh naer vaeri adh gera Langholtsvegin greidhfaerari fjarlaegja einhvadh af thessum faranlegu ljosum og tha mun folk nota hann frekar"
0,"Vidh thetta ma baeta adh baeta tharf adhstodhu starfsmanna i Vesturbaejarlaug Medh thvi adh baeta oryggi theirra faum vidh gott folk til starfa og einnig er afar mikilvaegt adh baeta kaup og kjor stafsmanna"
0,"some busses lines do not guarantee a good service during the evenings and also during the week ends the timetables could be better with less busses running during the day and more during the evenings"
1,"AEi eg held adh ef flestir grunn og leikskolar yrdhu ekkert betur settir i einkageiranum Hinsvegar maetti kannski fjolga einkareknum skolum eitthvadh til adh veita hinum adhhald"
1,"Ja lydhraedhidh er kostnadharsamt Gifurlegar fjarhaedhir maetti spara medh thvi adh leggja thadh af hafa bara einn mann i brunni Flestir hafa tho komist adh theirri nidhurstodhu adh lydhraedhidh se okkar besti valkostur thratt fyrir medhfylgjandi kostnadh Undanfaridh hefur thar adh auki veridh kalladh eftir auknu lydhraedhi og dreifingu valds Adh faekka stjornendum faeli hins vegar i ser samthjoppun valds og thvi takmorkun lydhraedhis"
1,"Thadh a ekki adh vera thaeginlegt adh vera atvinnulaus og a ekki adh hafa nein fridhindi Faranlegt adh fa fridhindi medh botum af thessum toga Sendir rong skilabodh ut i samfelagidh Svo er mjog audhvelt adh vera virkur i samfelaginu alveg okeipis t d adh fara i gongutura edha sjosund"
1,"Eg held thadh se haegt adh eydha skattpeningum i margt gafulegra heldur en bru ut i Vidhey Kostnadhurinn vidh adh byggja svona bru er pottthett tugir miljona ef ekki meira"
1,"Leyfa theim sem reka verslanir og veitingahus adh koma upp svona adhstdhu fritt thannig verdhur sedh til thess adh ferdhamenn fari ekki uti moa medh tharfir sinar"
0,"Virkilega falleg vidhbot vidh fallegu borgina okkar Hef tekidh eftir thessu erlendis og thetta fyllir mann andagift adh sja oll tren umhverfis mann Thau nanast fadhma mann Svo er thetta svo yndislegt a haustin thegar haustlitirnir prydha tren Thetta mun draga ur roki og mynda skjol utan um folkidh sem er a gongu"
1,"Adh gera svona breytingar mislaeg gatnamot og fjolga akgreinum hefur thadh eitt i for me ser adh fleiri bilar keyra thessar gotur Thadh hvetur til uppbyggingu uthverfa og byggir uppneyslumunstur einkabilsins en slikt neyslumunstur kostar gjaldeyri Oruggustu gatnamotin eru thau thar em adheins er graent ur einni att i einu og rautt a allar adhrar inkomur a medhan haegt vaeri lika adh vera medh varnir svo adh okutaeki fari ekki yfir a raudhu fyrir misstok Thadh er ekki thorf fyrir thyskar hradhbrautir i Reykjavik"
1,"Thadh er adheins til ein leidh til adh leysa thetta leidhindamal adh setja Miklubrautina i stokk nedhanjardhar Thetta hefur veridh raett i morg ar en vegna thess adh allir samgonguradhherrar Miklabraut er thjodhbraut lydhveldisins hafa veridh landsbyggdhathingmenn hefur alltaf veridh mokadh fjarmagni i fanyt jardhgong uti a landi Thessi framkvaemd yrdhi alger bylting fyrir alla ibua i Reykjavik og serstaklega fyrir tha sem bua i Nordhurmyri og Hlidhum"
0,"Bornin hafa ekki adhgang adh sledhabrekku sem hentar yngstu skidhaidhkendunum"
0,"Auka tharf faglegan undirbuning og umraedhu medhal stjornenda og kennara"
0,"Reykjavik komist i heimsfrettir medh thvi adh verdha jolaborgin aridh um kring! Ekki adheins i desember heldur einnig i januar og theim ollum og ekki adheins um helgar heldur einnig a manudogum og alla hina dagana allar stundir dag og nott sumar sem vetur Jolalagidh Jol alla daga yrdhi gert adh borgarlaginu og spiladh i ollum hatolurum borgarinnar alla daga alla stundir alltaf og jolin yrdhu alltaf medh okkur og myndu aldrei yfirgefa okkur"
0,"Reykjavikurborg getur validh milli tveggja leidha Annarsvegar adh grafa um thadh bil 3 gong sem er mun algengara val hja Reykjavikurborg thegar gatan er svo mjo jafnt a milli Bustadhavegar og halda hamarkshradha Bustadhavegar milli Haaleitisbrautar og Reykjanesbrautar sem er 50 km/klst Hinsvegar adh gera eins og var gert medh Haaleitisbraut milli Safamyrar/Fellsmula og Safamyrar/Armula th e adh threngja og sveigja gotuna til og hafa mikidh af hradhahindrunum svo omogulegt er adh halda haum stodhugum hradha"
0,"leigubilstjorar kvarta thegar folk henti ser utan i bilana lemja i huddin glugga spegla drukkidh yfirleitt folkidh vegna thess adh su rodh sem myndadhist thegar skylidh var i laekjargotu var 98% til fyrirmynda NU myndast valla rodh allir adh rydhjast og folk verdhur ergilegt og tha erfidhir farthegar HVERJUM DATT ThETTA EIGINLEGA I HUG! EKKI LEIGUBILSTJORUM EKKI FARThEGUM!! OG ALLS EKKI LOGREGLAN!!!!! HVER ThA BORGARSTJORN!!"
1,"Thadh eru orfair veidhimenn sem thurfa adh keyra adh veidhihusinu og otharfi adh spilla svaedhinu fyrir veidhimonnum og odhrum medh frekari vegagerdh Tharna er nu thegar mikidh kradhak vega sem spillir fallegri natturu"
0,"Algjor sprenging hefur ordhidh i fjolda theirra sem stunda hlaup Ohaett er adh segja adh thusundir fari reglulega ut adh hlaupa Einn thattur aefinga eru sprettaefingar Engin adhstadha er til slikra aefinga a veturna thar sem ithrottavellirnir eru almennt lokadhir almenningi Algjor bylting vaeri ef komidh vaeri upp kilometers longum hlaupastig t d i Laugardalnum thar sem fyrir eru godhir stigar Hann thyrfti adh vera upphitadhur og vel upplystur sidhan maetti lika setja merkingar t d a 100m fresti"
0,"Ef af yrdhi tha tharf thadh adh vera naegilega stort til thess adh hundarnir geti hlaupidh almennilega um til daemis adh storir hundar geti hlaupidh eftir bolta sem daemi er hundagerdhidh sem er vidh BSI til haborinnar skammar thadh er allt of litidh og gott daemi um hvernig hundagerdhi a ekki adh vera Thadh er onnur hugmynd vardhandi hundagerdhi sem snyr adh tuninu vidh Vesturbaejarlaugina her inni sem mer hugnast betur einfaldlega vegna thess adh hundaeigendur hafa hist thar i morg ar og thar tharf litidh adh gera til thess adh"
1,"Umferdh bila myndi minnka thar ja en tha hlytur hun adh faerast inn i naerliggjandi gotur Eg by vidh Furumel og finnst nog um umferdharaukningu thar sidhan Hofvallagotu var breytt og tel adh hun myndi aukast enn meira ef radhist yrdhi i thessar framkvaemdir"
0,"Thadh er bara vidhbjodhslegt adh sja rusl a vidh og dreif Thadh er bara faranlegt adh folk geti ekki einu sinni hent rusli i ruslatunnu sem er einfalt adh gera Folk verdhur adh hugsa adheins betur hvadh thadh er adh gera thegar thadh hendir rusli a jordhina"
0,"Thratt fyrir adh vistgoturnar i Sudhurhlidhunum seu merktar sem slikar medh til thess gerdhu vistgotumerki eru hradhamerkingar hvergi adh sja og augljost adh margir okumenn gera ser ekki grein fyrir adh hamarkshradhi i vistgotum er 15 km/klst Okumenn keyra thvi stundum of hratt midhadh vidh tha stadhreynd adh ekki eru samfelldar gangstettir thar adh finna og buast ma vidh bornum adh leik a gotunum thvi gangandi vegfarendur eiga forgang i goturyminu"
0,"Thadh tharf ekki gefur augaleidh Hundaeigendur i Grafo thurfa geta faridh gangandi medh hundana sina a flott hundasvaedhi Nu medhan eg er adh Tha er otharfi adh eydhileggja tre sem eru tekin upp i borginni thadh ma koma theim fyrir a hundasvaedhum eins og Geirsnef og vonandi i framtidhinni a fallegu hundasvaedhi i Grafo :"
1,"A thessu svaedhi hofum vidh frekar sedh fyrir okkur adh hluti thess verdhi hellulagdhur komidh fyrir bordhum og bekkjum steypt utigrill sett nidhur thar sem folk gaeti komidh medh vidharkol grilladh pylsur o fl og att notalega stund medh nagronnunum medhan bornin lekju ser i leiktaekjunum glimdu vidh steinninn edha hlypu um a nyslegnum blettinum Borgin mundi sidhan standa sig betur i thvi adh sla blettinn til adh gera hann adhladhandi fyrir folk Eg motmaeli thvi alfaridh hugmyndum um boltaleikvoll af thessu tagi"
1,"Thadh er virkilega ljott adh sja hvernig adhstaedhur eru vidh AEgisidhuna stundum Eg a sjalf hvolp og er gangandi hundapoki liggur vidh Thadh er litidh mal adh hreinsa upp eftir dyrin en mer finnst vandinn ekki bara liggja thar heldur lika i almennum sodhaskap Thadh er of rikt i islenskri menningu enn thann dag i dag adh henda rusli ut ur bil a ferdh edha henda sigarettu edha matarleifum ut um allt Thadh thyrfti adh virkja eftirlit Hundar thurfa a thvi adh halda adh komast i nand vidh vatn og litidh er um thadh i RVK"
1,"Vatnstankurinn vidh Hateigsveg er efni i frabaera sledha /skidhabrekku Hann er i dag adheins og brattur en medh einungis smavaegilegum breytingum maetti lengja brekkuna til austurs og gera hana meira aflidhandi og setja girdhingu vidh gotuna og thannig skapa bradhskemmtilegt utivistarsvaedhi a landi sem er nu thegar nytt til thessara hluta en er haettulegt i nuverandi mynd"
1,"A moti kemur adh mer finnst hreinlega gaman af thvi adh fylgjast medh litlu rellunum taka a loft/lenda a flugvellinum Nog er threngt adh einkaflugmonnum svo their verdhi ekki reknir til Keflavikurflugvallar ofan a allt annadh"
